83, Federal-gov, Masters
54, Without-pay, 1st-4th
54, Without-pay, Prof-school
54, Without-pay, HS-grad
54, Without-pay, 7th-8th
54, Without-pay, 12th
54, Without-pay, Some-college
54, Without-pay, 5th-6th
54, Without-pay, Preschool
54, Without-pay, 11th
54, Without-pay, Doctorate
54, Without-pay, 9th
54, Without-pay, Assoc-acdm
54, Self-emp-inc, Masters
54, Self-emp-inc, Assoc-voc
54, Self-emp-inc, Bachelors
54, Self-emp-inc, 10th
54, Self-emp-inc, 1st-4th
54, Self-emp-inc, Prof-school
54, Self-emp-inc, HS-grad
54, Self-emp-inc, 7th-8th
54, Self-emp-inc, 12th
54, Self-emp-inc, Some-college
54, Self-emp-inc, 5th-6th
54, Self-emp-inc, Preschool
54, Self-emp-inc, 11th
54, Self-emp-inc, Doctorate
54, Self-emp-inc, 9th
54, Self-emp-inc, Assoc-acdm
54, State-gov, Masters
54, State-gov, Assoc-voc
54, State-gov, Bachelors
54, State-gov, 10th
54, State-gov, 1st-4th
54, State-gov, Prof-school
54, State-gov, HS-grad
54, State-gov, 7th-8th
54, State-gov, 12th
54, State-gov, Some-college
54, State-gov, 5th-6th
54, State-gov, Preschool
54, State-gov, 11th
54, State-gov, Doctorate
54, State-gov, 9th
54, State-gov, Assoc-acdm
17, Federal-gov, Masters
17, Federal-gov, Assoc-voc
17, Federal-gov, Bachelors
17, Federal-gov, 10th
17, Federal-gov, 1st-4th
17, Federal-gov, Prof-school
17, Federal-gov, HS-grad
17, Federal-gov, 7th-8th
17, Federal-gov, 12th
17, Federal-gov, Some-college
17, Federal-gov, 5th-6th
17, Federal-gov, Preschool
17, Federal-gov, 11th
17, Federal-gov, Doctorate
17, Federal-gov, 9th
17, Federal-gov, Assoc-acdm
17, ?, Masters
17, ?, Assoc-voc
17, ?, Bachelors
17, ?, 10th
17, ?, 1st-4th
17, ?, Prof-school
17, ?, HS-grad
17, ?, 7th-8th
17, ?, 12th
17, ?, Some-college
17, ?, 5th-6th
17, ?, Preschool
17, ?, 11th
17, ?, Doctorate
17, ?, 9th
17, ?, Assoc-acdm
17, Self-emp-not-inc, Masters
17, Self-emp-not-inc, Assoc-voc
17, Self-emp-not-inc, Bachelors
17, Self-emp-not-inc, 10th
17, Self-emp-not-inc, 1st-4th
17, Self-emp-not-inc, Prof-school
17, Self-emp-not-inc, HS-grad
17, Self-emp-not-inc, 7th-8th
17, Self-emp-not-inc, 12th
17, Self-emp-not-inc, Some-college
17, Self-emp-not-inc, 5th-6th
17, Self-emp-not-inc, Preschool
17, Self-emp-not-inc, 11th
17, Self-emp-not-inc, Doctorate
17, Self-emp-not-inc, 9th
17, Self-emp-not-inc, Assoc-acdm
17, Never-worked, Masters
17, Never-worked, Assoc-voc
17, Never-worked, Bachelors
17, Never-worked, 10th
17, Never-worked, 1st-4th
17, Never-worked, Prof-school
17, Never-worked, HS-grad
17, Never-worked, 7th-8th
17, Never-worked, 12th
17, Never-worked, Some-college
17, Never-worked, 5th-6th
17, Never-worked, Preschool
17, Never-worked, 11th
17, Never-worked, Doctorate
17, Never-worked, 9th
17, Never-worked, Assoc-acdm
17, Local-gov, Masters
17, Local-gov, Assoc-voc
17, Local-gov, Bachelors
17, Local-gov, 10th
17, Local-gov, 1st-4th
17, Local-gov, Prof-school
17, Local-gov, HS-grad
17, Local-gov, 7th-8th
17, Local-gov, 12th
17, Local-gov, Some-college
17, Local-gov, 5th-6th
17, Local-gov, Preschool
17, Local-gov, 11th
17, Local-gov, Doctorate
17, Local-gov, 9th
17, Local-gov, Assoc-acdm
17, Private, Masters
17, Private, Assoc-voc
17, Private, Bachelors
17, Private, 10th
17, Private, 1st-4th
17, Private, Prof-school
17, Private, HS-grad
17, Private, 7th-8th
17, Private, 12th
17, Private, Some-college
17, Private, 5th-6th
17, Private, Preschool
17, Private, 11th
17, Private, Doctorate
17, Private, 9th
17, Private, Assoc-acdm
17, Without-pay, Masters
17, Without-pay, Assoc-voc
17, Without-pay, Bachelors
17, Without-pay, 10th
17, Without-pay, 1st-4th
17, Without-pay, Prof-school
17, Without-pay, HS-grad
17, Without-pay, 7th-8th
17, Without-pay, 12th
17, Without-pay, Some-college
17, Without-pay, 5th-6th
17, Without-pay, Preschool
17, Without-pay, 11th
17, Without-pay, Doctorate
17, Without-pay, 9th
17, Without-pay, Assoc-acdm
17, Self-emp-inc, Masters
17, Self-emp-inc, Assoc-voc
17, Self-emp-inc, Bachelors
17, Self-emp-inc, 10th
17, Self-emp-inc, 1st-4th
17, Self-emp-inc, Prof-school
17, Self-emp-inc, HS-grad
17, Self-emp-inc, 7th-8th
17, Self-emp-inc, 12th
17, Self-emp-inc, Some-college
17, Self-emp-inc, 5th-6th
17, Self-emp-inc, Preschool
17, Self-emp-inc, 11th
17, Self-emp-inc, Doctorate
17, Self-emp-inc, 9th
17, Self-emp-inc, Assoc-acdm
17, State-gov, Masters
17, State-gov, Assoc-voc
17, State-gov, Bachelors
17, State-gov, 10th
17, State-gov, 1st-4th
17, State-gov, Prof-school
17, State-gov, HS-grad
17, State-gov, 7th-8th
17, State-gov, 12th
17, State-gov, Some-college
17, State-gov, 5th-6th
17, State-gov, Preschool
17, State-gov, 11th
17, State-gov, Doctorate
17, State-gov, 9th
17, State-gov, Assoc-acdm
43, Federal-gov, Masters
43, Federal-gov, Assoc-voc
43, Federal-gov, Bachelors
43, Federal-gov, 10th
43, Federal-gov, 1st-4th
43, Federal-gov, Prof-school
43, Federal-gov, HS-grad
43, Federal-gov, 7th-8th
43, Federal-gov, 12th
43, Federal-gov, Some-college
43, Federal-gov, 5th-6th
43, Federal-gov, Preschool
43, Federal-gov, 11th
43, Federal-gov, Doctorate
43, Federal-gov, 9th
43, Federal-gov, Assoc-acdm
43, ?, Masters
43, ?, Assoc-voc
43, ?, Bachelors
43, ?, 10th
43, ?, 1st-4th
43, ?, Prof-school
43, ?, HS-grad
43, ?, 7th-8th
43, ?, 12th
43, ?, Some-college
43, ?, 5th-6th
43, ?, Preschool
43, ?, 11th
43, ?, Doctorate
43, ?, 9th
43, ?, Assoc-acdm
43, Self-emp-not-inc, Masters
43, Self-emp-not-inc, Assoc-voc
43, Self-emp-not-inc, Bachelors
43, Self-emp-not-inc, 10th
43, Self-emp-not-inc, 1st-4th
43, Self-emp-not-inc, Prof-school
43, Self-emp-not-inc, HS-grad
43, Self-emp-not-inc, 7th-8th
43, Self-emp-not-inc, 12th
43, Self-emp-not-inc, Some-college
43, Self-emp-not-inc, 5th-6th
43, Self-emp-not-inc, Preschool
43, Self-emp-not-inc, 11th
43, Self-emp-not-inc, Doctorate
43, Self-emp-not-inc, 9th
43, Self-emp-not-inc, Assoc-acdm
43, Never-worked, Masters
43, Never-worked, Assoc-voc
43, Never-worked, Bachelors
43, Never-worked, 10th
43, Never-worked, 1st-4th
43, Never-worked, Prof-school
43, Never-worked, HS-grad
43, Never-worked, 7th-8th
43, Never-worked, 12th
43, Never-worked, Some-college
43, Never-worked, 5th-6th
43, Never-worked, Preschool
43, Never-worked, 11th
43, Never-worked, Doctorate
43, Never-worked, 9th
43, Never-worked, Assoc-acdm
43, Local-gov, Masters
43, Local-gov, Assoc-voc
43, Local-gov, Bachelors
43, Local-gov, 10th
43, Local-gov, 1st-4th
43, Local-gov, Prof-school
43, Local-gov, HS-grad
43, Local-gov, 7th-8th
43, Local-gov, 12th
43, Local-gov, Some-college
43, Local-gov, 5th-6th
43, Local-gov, Preschool
43, Local-gov, 11th
43, Local-gov, Doctorate
43, Local-gov, 9th
43, Local-gov, Assoc-acdm
43, Private, Masters
43, Private, Assoc-voc
43, Private, Bachelors
43, Private, 10th
43, Private, 1st-4th
43, Private, Prof-school
43, Private, HS-grad
43, Private, 7th-8th
43, Private, 12th
43, Private, Some-college
43, Private, 5th-6th
43, Private, Preschool
43, Private, 11th
43, Private, Doctorate
43, Private, 9th
43, Private, Assoc-acdm
43, Without-pay, Masters
43, Without-pay, Assoc-voc
43, Without-pay, Bachelors
43, Without-pay, 10th
43, Without-pay, 1st-4th
43, Without-pay, Prof-school
43, Without-pay, HS-grad
43, Without-pay, 7th-8th
43, Without-pay, 12th
43, Without-pay, Some-college
43, Without-pay, 5th-6th
43, Without-pay, Preschool
43, Without-pay, 11th
43, Without-pay, Doctorate
43, Without-pay, 9th
43, Without-pay, Assoc-acdm
43, Self-emp-inc, Masters
43, Self-emp-inc, Assoc-voc
43, Self-emp-inc, Bachelors
43, Self-emp-inc, 10th
43, Self-emp-inc, 1st-4th
43, Self-emp-inc, Prof-school
43, Self-emp-inc, HS-grad
43, Self-emp-inc, 7th-8th
43, Self-emp-inc, 12th
43, Self-emp-inc, Some-college
43, Self-emp-inc, 5th-6th
43, Self-emp-inc, Preschool
43, Self-emp-inc, 11th
43, Self-emp-inc, Doctorate
43, Self-emp-inc, 9th
43, Self-emp-inc, Assoc-acdm
43, State-gov, Masters
43, State-gov, Assoc-voc
43, State-gov, Bachelors
43, State-gov, 10th
43, State-gov, 1st-4th
43, State-gov, Prof-school
43, State-gov, HS-grad
43, State-gov, 7th-8th
43, State-gov, 12th
43, State-gov, Some-college
43, State-gov, 5th-6th
43, State-gov, Preschool
43, State-gov, 11th
43, State-gov, Doctorate
43, State-gov, 9th
43, State-gov, Assoc-acdm
73, Federal-gov, Masters
73, Federal-gov, Assoc-voc
73, Federal-gov, Bachelors
73, Federal-gov, 10th
73, Federal-gov, 1st-4th
73, Federal-gov, Prof-school
73, Federal-gov, HS-grad
73, Federal-gov, 7th-8th
73, Federal-gov, 12th
73, Federal-gov, Some-college
73, Federal-gov, 5th-6th
73, Federal-gov, Preschool
73, Federal-gov, 11th
73, Federal-gov, Doctorate
73, Federal-gov, 9th
73, Federal-gov, Assoc-acdm
73, ?, Masters
73, ?, Assoc-voc
73, ?, Bachelors
73, ?, 10th
73, ?, 1st-4th
73, ?, Prof-school
73, ?, HS-grad
73, ?, 7th-8th
73, ?, 12th
73, ?, Some-college
73, ?, 5th-6th
73, ?, Preschool
73, ?, 11th
73, ?, Doctorate
73, ?, 9th
73, ?, Assoc-acdm
73, Self-emp-not-inc, Masters
73, Self-emp-not-inc, Assoc-voc
73, Self-emp-not-inc, Bachelors
73, Self-emp-not-inc, 10th
73, Self-emp-not-inc, 1st-4th
73, Self-emp-not-inc, Prof-school
73, Self-emp-not-inc, HS-grad
73, Self-emp-not-inc, 7th-8th
73, Self-emp-not-inc, 12th
73, Self-emp-not-inc, Some-college
73, Self-emp-not-inc, 5th-6th
73, Self-emp-not-inc, Preschool
73, Self-emp-not-inc, 11th
73, Self-emp-not-inc, Doctorate
73, Self-emp-not-inc, 9th
73, Self-emp-not-inc, Assoc-acdm
73, Never-worked, Masters
73, Never-worked, Assoc-voc
73, Never-worked, Bachelors
73, Never-worked, 10th
73, Never-worked, 1st-4th
73, Never-worked, Prof-school
73, Never-worked, HS-grad
73, Never-worked, 7th-8th
73, Never-worked, 12th
73, Never-worked, Some-college
73, Never-worked, 5th-6th
73, Never-worked, Preschool
73, Never-worked, 11th
73, Never-worked, Doctorate
73, Never-worked, 9th
73, Never-worked, Assoc-acdm
73, Local-gov, Masters
73, Local-gov, Assoc-voc
73, Local-gov, Bachelors
73, Local-gov, 10th
73, Local-gov, 1st-4th
73, Local-gov, Prof-school
73, Local-gov, HS-grad
73, Local-gov, 7th-8th
73, Local-gov, 12th
73, Local-gov, Some-college
73, Local-gov, 5th-6th
73, Local-gov, Preschool
73, Local-gov, 11th
73, Local-gov, Doctorate
73, Local-gov, 9th
73, Local-gov, Assoc-acdm
73, Private, Masters
73, Private, Assoc-voc
73, Private, Bachelors
73, Private, 10th
73, Private, 1st-4th
73, Private, Prof-school
73, Private, HS-grad
73, Private, 7th-8th
73, Private, 12th
73, Private, Some-college
73, Private, 5th-6th
73, Private, Preschool
73, Private, 11th
73, Private, Doctorate
73, Private, 9th
73, Private, Assoc-acdm
73, Without-pay, Masters
73, Without-pay, Assoc-voc
73, Without-pay, Bachelors
73, Without-pay, 10th
73, Without-pay, 1st-4th
73, Without-pay, Prof-school
73, Without-pay, HS-grad
73, Without-pay, 7th-8th
73, Without-pay, 12th
73, Without-pay, Some-college
73, Without-pay, 5th-6th
73, Without-pay, Preschool
73, Without-pay, 11th
73, Without-pay, Doctorate
73, Without-pay, 9th
73, Without-pay, Assoc-acdm
73, Self-emp-inc, Masters
73, Self-emp-inc, Assoc-voc
73, Self-emp-inc, Bachelors
73, Self-emp-inc, 10th
73, Self-emp-inc, 1st-4th
73, Self-emp-inc, Prof-school
73, Self-emp-inc, HS-grad
73, Self-emp-inc, 7th-8th
73, Self-emp-inc, 12th
73, Self-emp-inc, Some-college
73, Self-emp-inc, 5th-6th
73, Self-emp-inc, Preschool
73, Self-emp-inc, 11th
73, Self-emp-inc, Doctorate
73, Self-emp-inc, 9th
73, Self-emp-inc, Assoc-acdm
73, State-gov, Masters
73, State-gov, Assoc-voc
73, State-gov, Bachelors
73, State-gov, 10th
73, State-gov, 1st-4th
73, State-gov, Prof-school
73, State-gov, HS-grad
73, State-gov, 7th-8th
73, State-gov, 12th
73, State-gov, Some-college
73, State-gov, 5th-6th
73, State-gov, Preschool
73, State-gov, 11th
73, State-gov, Doctorate
73, State-gov, 9th
73, State-gov, Assoc-acdm
84, Federal-gov, Masters
84, Federal-gov, Assoc-voc
84, Federal-gov, Bachelors
84, Federal-gov, 10th
84, Federal-gov, 1st-4th
84, Federal-gov, Prof-school
84, Federal-gov, HS-grad
84, Federal-gov, 7th-8th
84, Federal-gov, 12th
84, Federal-gov, Some-college
84, Federal-gov, 5th-6th
84, Federal-gov, Preschool
84, Federal-gov, 11th
84, Federal-gov, Doctorate
84, Federal-gov, 9th
84, Federal-gov, Assoc-acdm
84, ?, Masters
84, ?, Assoc-voc
84, ?, Bachelors
84, ?, 10th
84, ?, 1st-4th
84, ?, Prof-school
84, ?, HS-grad
84, ?, 7th-8th
84, ?, 12th
84, ?, Some-college
84, ?, 5th-6th
84, ?, Preschool
84, ?, 11th
84, ?, Doctorate
84, ?, 9th
84, ?, Assoc-acdm
84, Self-emp-not-inc, Masters
84, Self-emp-not-inc, Assoc-voc
84, Self-emp-not-inc, Bachelors
84, Self-emp-not-inc, 10th
84, Self-emp-not-inc, 1st-4th
84, Self-emp-not-inc, Prof-school
84, Self-emp-not-inc, HS-grad
84, Self-emp-not-inc, 7th-8th
84, Self-emp-not-inc, 12th
84, Self-emp-not-inc, Some-college
84, Self-emp-not-inc, 5th-6th
84, Self-emp-not-inc, Preschool
84, Self-emp-not-inc, 11th
84, Self-emp-not-inc, Doctorate
84, Self-emp-not-inc, 9th
84, Self-emp-not-inc, Assoc-acdm
84, Never-worked, Masters
84, Never-worked, Assoc-voc
84, Never-worked, Bachelors
84, Never-worked, 10th
84, Never-worked, 1st-4th
84, Never-worked, Prof-school
84, Never-worked, HS-grad
84, Never-worked, 7th-8th
84, Never-worked, 12th
84, Never-worked, Some-college
84, Never-worked, 5th-6th
84, Never-worked, Preschool
84, Never-worked, 11th
84, Never-worked, Doctorate
84, Never-worked, 9th
84, Never-worked, Assoc-acdm
84, Local-gov, Masters
84, Local-gov, Assoc-voc
84, Local-gov, Bachelors
84, Local-gov, 10th
84, Local-gov, 1st-4th
84, Local-gov, Prof-school
84, Local-gov, HS-grad
84, Local-gov, 7th-8th
84, Local-gov, 12th
84, Local-gov, Some-college
84, Local-gov, 5th-6th
84, Local-gov, Preschool
84, Local-gov, 11th
84, Local-gov, Doctorate
84, Local-gov, 9th
84, Local-gov, Assoc-acdm
84, Private, Masters
84, Private, Assoc-voc
84, Private, Bachelors
84, Private, 10th
84, Private, 1st-4th
84, Private, Prof-school
84, Private, HS-grad
84, Private, 7th-8th
84, Private, 12th
84, Private, Some-college
84, Private, 5th-6th
84, Private, Preschool
84, Private, 11th
84, Private, Doctorate
84, Private, 9th
84, Private, Assoc-acdm
84, Without-pay, Masters
84, Without-pay, Assoc-voc
84, Without-pay, Bachelors
84, Without-pay, 10th
84, Without-pay, 1st-4th
84, Without-pay, Prof-school
84, Without-pay, HS-grad
84, Without-pay, 7th-8th
84, Without-pay, 12th
84, Without-pay, Some-college
84, Without-pay, 5th-6th
84, Without-pay, Preschool
84, Without-pay, 11th
84, Without-pay, Doctorate
84, Without-pay, 9th
84, Without-pay, Assoc-acdm
84, Self-emp-inc, Masters
84, Self-emp-inc, Assoc-voc
84, Self-emp-inc, Bachelors
84, Self-emp-inc, 10th
84, Self-emp-inc, 1st-4th
84, Self-emp-inc, Prof-school
84, Self-emp-inc, HS-grad
84, Self-emp-inc, 7th-8th
84, Self-emp-inc, 12th
84, Self-emp-inc, Some-college
84, Self-emp-inc, 5th-6th
84, Self-emp-inc, Preschool
84, Self-emp-inc, 11th
84, Self-emp-inc, Doctorate
84, Self-emp-inc, 9th
84, Self-emp-inc, Assoc-acdm
84, State-gov, Masters
84, State-gov, Assoc-voc
84, State-gov, Bachelors
84, State-gov, 10th
84, State-gov, 1st-4th
84, State-gov, Prof-school
84, State-gov, HS-grad
84, State-gov, 7th-8th
84, State-gov, 12th
84, State-gov, Some-college
84, State-gov, 5th-6th
84, State-gov, Preschool
84, State-gov, 11th
84, State-gov, Doctorate
84, State-gov, 9th
84, State-gov, Assoc-acdm
63, Federal-gov, Masters
63, Federal-gov, Assoc-voc
63, Federal-gov, Bachelors
63, Federal-gov, 10th
63, Federal-gov, 1st-4th
63, Federal-gov, Prof-school
63, Federal-gov, HS-grad
63, Federal-gov, 7th-8th
63, Federal-gov, 12th
63, Federal-gov, Some-college
63, Federal-gov, 5th-6th
63, Federal-gov, Preschool
63, Federal-gov, 11th
63, Federal-gov, Doctorate
63, Federal-gov, 9th
63, Federal-gov, Assoc-acdm
63, ?, Masters
63, ?, Assoc-voc
63, ?, Bachelors
63, ?, 10th
63, ?, 1st-4th
63, ?, Prof-school
63, ?, HS-grad
63, ?, 7th-8th
63, ?, 12th
63, ?, Some-college
63, ?, 5th-6th
63, ?, Preschool
63, ?, 11th
63, ?, Doctorate
63, ?, 9th
63, ?, Assoc-acdm
63, Self-emp-not-inc, Masters
63, Self-emp-not-inc, Assoc-voc
63, Self-emp-not-inc, Bachelors
63, Self-emp-not-inc, 10th
63, Self-emp-not-inc, 1st-4th
63, Self-emp-not-inc, Prof-school
63, Self-emp-not-inc, HS-grad
63, Self-emp-not-inc, 7th-8th
63, Self-emp-not-inc, 12th
63, Self-emp-not-inc, Some-college
63, Self-emp-not-inc, 5th-6th
63, Self-emp-not-inc, Preschool
63, Self-emp-not-inc, 11th
63, Self-emp-not-inc, Doctorate
63, Self-emp-not-inc, 9th
63, Self-emp-not-inc, Assoc-acdm
63, Never-worked, Masters
63, Never-worked, Assoc-voc
63, Never-worked, Bachelors
63, Never-worked, 10th
63, Never-worked, 1st-4th
63, Never-worked, Prof-school
63, Never-worked, HS-grad
63, Never-worked, 7th-8th
63, Never-worked, 12th
63, Never-worked, Some-college
63, Never-worked, 5th-6th
63, Never-worked, Preschool
63, Never-worked, 11th
63, Never-worked, Doctorate
63, Never-worked, 9th
63, Never-worked, Assoc-acdm
63, Local-gov, Masters
63, Local-gov, Assoc-voc
63, Local-gov, Bachelors
63, Local-gov, 10th
63, Local-gov, 1st-4th
63, Local-gov, Prof-school
63, Local-gov, HS-grad
63, Local-gov, 7th-8th
63, Local-gov, 12th
63, Local-gov, Some-college
63, Local-gov, 5th-6th
63, Local-gov, Preschool
63, Local-gov, 11th
63, Local-gov, Doctorate
63, Local-gov, 9th
63, Local-gov, Assoc-acdm
63, Private, Masters
63, Private, Assoc-voc
63, Private, Bachelors
63, Private, 10th
63, Private, 1st-4th
63, Private, Prof-school
63, Private, HS-grad
63, Private, 7th-8th
63, Private, 12th
63, Private, Some-college
63, Private, 5th-6th
63, Private, Preschool
63, Private, 11th
63, Private, Doctorate
63, Private, 9th
63, Private, Assoc-acdm
63, Without-pay, Masters
63, Without-pay, Assoc-voc
63, Without-pay, Bachelors
63, Without-pay, 10th
63, Without-pay, 1st-4th
63, Without-pay, Prof-school
63, Without-pay, HS-grad
63, Without-pay, 7th-8th
63, Without-pay, 12th
63, Without-pay, Some-college
63, Without-pay, 5th-6th
63, Without-pay, Preschool
63, Without-pay, 11th
63, Without-pay, Doctorate
63, Without-pay, 9th
63, Without-pay, Assoc-acdm
63, Self-emp-inc, Masters
63, Self-emp-inc, Assoc-voc
63, Self-emp-inc, Bachelors
63, Self-emp-inc, 10th
63, Self-emp-inc, 1st-4th
63, Self-emp-inc, Prof-school
63, Self-emp-inc, HS-grad
63, Self-emp-inc, 7th-8th
63, Self-emp-inc, 12th
63, Self-emp-inc, Some-college
63, Self-emp-inc, 5th-6th
63, Self-emp-inc, Preschool
63, Self-emp-inc, 11th
63, Self-emp-inc, Doctorate
63, Self-emp-inc, 9th
63, Self-emp-inc, Assoc-acdm
63, State-gov, Masters
63, State-gov, Assoc-voc
63, State-gov, Bachelors
63, State-gov, 10th
63, State-gov, 1st-4th
63, State-gov, Prof-school
63, State-gov, HS-grad
63, State-gov, 7th-8th
63, State-gov, 12th
63, State-gov, Some-college
63, State-gov, 5th-6th
63, State-gov, Preschool
63, State-gov, 11th
63, State-gov, Doctorate
63, State-gov, 9th
63, State-gov, Assoc-acdm
64, Federal-gov, Masters
64, Federal-gov, Assoc-voc
64, Federal-gov, Bachelors
64, Federal-gov, 10th
64, Federal-gov, 1st-4th
64, Federal-gov, Prof-school
64, Federal-gov, HS-grad
64, Federal-gov, 7th-8th
64, Federal-gov, 12th
64, Federal-gov, Some-college
64, Federal-gov, 5th-6th
64, Federal-gov, Preschool
64, Federal-gov, 11th
64, Federal-gov, Doctorate
64, Federal-gov, 9th
64, Federal-gov, Assoc-acdm
64, ?, Masters
64, ?, Assoc-voc
64, ?, Bachelors
64, ?, 10th
64, ?, 1st-4th
